Country,Year,Tea_Type,Trade_Flow,Trade USD,Weight tones
Saint Vincent and the Grenadines,2019,Green Tea,Import,25430.15,4.15
Saint Vincent and the Grenadines,2020,Black Tea,Export,5.03,0
Saint Vincent and the Grenadines,2020,Black Tea,Import,89084.19,13.3
Saint Vincent and the Grenadines,2020,Black Tea,Re-Export,5.03,0
Saint Vincent and the Grenadines,2020,Green Tea,Import,29188.42,3.54
Saint Vincent and the Grenadines,2021,Black Tea,Import,72939.17,9.88
Saint Vincent and the Grenadines,2021,Green Tea,Export,50.31,0
Saint Vincent and the Grenadines,2021,Green Tea,Import,26122.07,3.03
Saint Vincent and the Grenadines,2021,Green Tea,Re-Export,50.31,0
Saint Vincent and the Grenadines,2022,Black Tea,Export,30.19,0.01
Saint Vincent and the Grenadines,2022,Black Tea,Import,57947.94,7.3
Saint Vincent and the Grenadines,2022,Green Tea,Export,10.06,0
Saint Vincent and the Grenadines,2022,Green Tea,Import,29804.68,3.35
Saint Vincent and the Grenadines,2022,Green Tea,Re-Export,10.06,0
Samoa,2019,Black Tea,Export,482.58,0.07
Samoa,2019,Black Tea,Import,42537.95,15.54
Samoa,2019,Green Tea,Import,131413.13,56.7
Samoa,2021,Black Tea,Import,41616.65,27.3
Samoa,2021,Green Tea,Export,289.58,2.06
Samoa,2021,Green Tea,Import,288601.45,80.08
Samoa,2022,Black Tea,Export,5640.65,0.57
Samoa,2022,Black Tea,Import,92124.57,30.48
Samoa,2022,Green Tea,Import,239012.13,88.96
Sao Tome and Principe,2019,Black Tea,Export,13.71,0
Sao Tome and Principe,2019,Black Tea,Import,11253.69,0.93
Sao Tome and Principe,2019,Green Tea,Import,28437.45,1.62
Sao Tome and Principe,2020,Black Tea,Import,24068.24,1.02
Sao Tome and Principe,2020,Green Tea,Export,34.17,0.01
Sao Tome and Principe,2020,Green Tea,Import,13890.88,1.54
Sao Tome and Principe,2021,Black Tea,Import,21281.59,1.41
Sao Tome and Principe,2021,Green Tea,Import,17775.6,2.21
Sao Tome and Principe,2022,Black Tea,Import,20198.21,2.78
Sao Tome and Principe,2022,Green Tea,Import,11025.48,1.19
Saudi Arabia,2019,Black Tea,Export,13232472.88,1177.93
Saudi Arabia,2019,Black Tea,Import,228385024,42569.32
Saudi Arabia,2019,Black Tea,Re-Export,1552361.31,245.68
Saudi Arabia,2019,Green Tea,Export,74363.46,4.83
Saudi Arabia,2019,Green Tea,Import,12912151.5,265.52
Saudi Arabia,2019,Green Tea,Re-Export,59900.8,3.86
Saudi Arabia,2020,Black Tea,Export,15541125.5,1824.46
Saudi Arabia,2020,Black Tea,Import,227038024,39167.79
Saudi Arabia,2020,Black Tea,Re-Export,1418539.44,216.5
Saudi Arabia,2020,Green Tea,Export,491366.11,55.68
Saudi Arabia,2020,Green Tea,Import,18546463.5,3223.14
Saudi Arabia,2020,Green Tea,Re-Export,39325.6,2.85
Saudi Arabia,2021,Black Tea,Export,12777368,1650.91
Saudi Arabia,2021,Black Tea,Import,176008752,29034.49
Saudi Arabia,2021,Black Tea,Re-Export,1061950.09,148.91
Saudi Arabia,2021,Green Tea,Export,693692.77,89.83
Saudi Arabia,2021,Green Tea,Import,13366991,1990.84
Saudi Arabia,2021,Green Tea,Re-Export,128948.27,41.53
Saudi Arabia,2022,Black Tea,Export,10218993.25,1392.74
Saudi Arabia,2022,Black Tea,Import,209757560,35018.68
Saudi Arabia,2022,Black Tea,Re-Export,849437.84,137.98
Saudi Arabia,2022,Green Tea,Export,136990.13,24.59
Saudi Arabia,2022,Green Tea,Import,13597318,1871.31
Saudi Arabia,2022,Green Tea,Re-Export,24665.87,7.84
Senegal,2019,Black Tea,Export,37793.13,3.19
Senegal,2019,Black Tea,Import,448119.77,131.3
Senegal,2019,Green Tea,Export,919293.83,1068.71
Senegal,2019,Green Tea,Import,6065605.53,6919.86
Senegal,2020,Black Tea,Export,51042.59,3.1
Senegal,2020,Black Tea,Import,451972.19,269.22
Senegal,2020,Green Tea,Export,1041398.62,1243.79
Senegal,2020,Green Tea,Import,4468181.06,5580.23
Senegal,2021,Black Tea,Export,14980.85,2.46
Senegal,2021,Black Tea,Import,304889.86,206.07
Senegal,2021,Green Tea,Export,1339271.15,1236.59
Senegal,2021,Green Tea,Import,6285769,6398.69
Senegal,2022,Black Tea,Export,2040.61,0.46
Senegal,2022,Black Tea,Import,496091.61,547.9
Senegal,2022,Green Tea,Export,2629259.92,1200.01
Senegal,2022,Green Tea,Import,11251863.56,7666.56
Serbia,2019,Black Tea,Export,190587,17.9
Serbia,2019,Black Tea,Import,224786,25.47
Serbia,2019,Green Tea,Export,264402,27.6
Serbia,2019,Green Tea,Import,519143,79.15
Serbia,2020,Black Tea,Export,150241,14.81
Serbia,2020,Black Tea,Import,319369,38.32
Serbia,2020,Green Tea,Export,296922,37.09
Serbia,2020,Green Tea,Import,588173,78.74
Serbia,2021,Black Tea,Export,152009,15.79
Serbia,2021,Black Tea,Import,373939,49.78
Serbia,2021,Green Tea,Export,293157,34.9
Serbia,2021,Green Tea,Import,410446,62.33
Serbia,2022,Black Tea,Export,162304,13.41
Serbia,2022,Black Tea,Import,444555,58.39
Serbia,2022,Green Tea,Export,388449,57.82
Serbia,2022,Green Tea,Import,531342,86.46
Seychelles,2019,Black Tea,Export,10.62,0
Seychelles,2019,Black Tea,Import,496263.61,107.48
Seychelles,2019,Green Tea,Import,169893.42,28.04
Seychelles,2020,Black Tea,Import,509868.97,123.91
Seychelles,2020,Green Tea,Import,114243.79,16.52
Seychelles,2021,Black Tea,Import,638614.84,129.53
Seychelles,2021,Green Tea,Import,133005.84,15.34
Seychelles,2022,Black Tea,Import,695668.09,128.49
Seychelles,2022,Green Tea,Import,154301.45,24.71
Singapore,2019,Black Tea,Export,14815141.5,1408.45
Singapore,2019,Black Tea,Import,26722633,4346.07
Singapore,2019,Green Tea,Export,12582786.88,772.45
Singapore,2019,Green Tea,Import,24015341,1503.93
Singapore,2020,Black Tea,Export,18429634,1673.63
Singapore,2020,Black Tea,Import,28134048,4292.98
Singapore,2020,Green Tea,Export,12264074.5,536.64
Singapore,2020,Green Tea,Import,19219536,503.5
Singapore,2021,Black Tea,Export,15158814,963.98
Singapore,2021,Black Tea,Import,25450270,3792.22
Singapore,2021,Green Tea,Export,8252207.25,527.54
Singapore,2021,Green Tea,Import,18568885.5,560.46
Singapore,2022,Black Tea,Export,15829650.25,825.43
Singapore,2022,Black Tea,Import,28492028,3858.53
Singapore,2022,Green Tea,Export,11460353.75,551.47
Singapore,2022,Green Tea,Import,18850842,1196.92
Slovakia,2019,Black Tea,Export,202261.14,13.27
Slovakia,2019,Black Tea,Import,1759387,282.05
Slovakia,2019,Green Tea,Export,166931.64,8.36
Slovakia,2019,Green Tea,Import,1870388.63,246.85
Slovakia,2020,Black Tea,Export,266968.9,21.08
Slovakia,2020,Black Tea,Import,1898758.06,277.04
Slovakia,2020,Green Tea,Export,108420.67,6.62
Slovakia,2020,Green Tea,Import,1488082.69,166.22
Slovakia,2021,Black Tea,Export,446120.17,40.36
Slovakia,2021,Black Tea,Import,2142888.88,260.26
Slovakia,2021,Green Tea,Export,151014.66,9.43
Slovakia,2021,Green Tea,Import,1579241,146.43
Slovakia,2022,Black Tea,Export,368396.42,19.5
Slovakia,2022,Black Tea,Import,2471793.69,290.91
Slovakia,2022,Green Tea,Export,929650.3,104.14
Slovakia,2022,Green Tea,Import,2275088.44,220.72
Slovenia,2019,Black Tea,Export,45079.47,2.8
Slovenia,2019,Black Tea,Import,933245.8,41.51
Slovenia,2019,Green Tea,Export,216380.02,11.74
Slovenia,2019,Green Tea,Import,1406406.38,89.18
Slovenia,2020,Black Tea,Export,33653.85,2.07
Slovenia,2020,Black Tea,Import,438702.34,32.44
Slovenia,2020,Green Tea,Export,265692.85,13.76
Slovenia,2020,Green Tea,Import,1116448.75,71.16
Slovenia,2021,Black Tea,Export,49199.42,2.71
Slovenia,2021,Black Tea,Import,541825.63,36.6
Slovenia,2021,Green Tea,Export,297274.2,14.35
Slovenia,2021,Green Tea,Import,1172614.91,68.32
Slovenia,2022,Black Tea,Export,50279.06,2.96
Slovenia,2022,Black Tea,Import,664088.52,47.13
Slovenia,2022,Green Tea,Export,467187.41,18.54
Slovenia,2022,Green Tea,Import,1112103.06,74.2
South Africa,2019,Black Tea,Export,24897356,4984.89
South Africa,2019,Black Tea,Import,37937459.13,21100.52
South Africa,2019,Black Tea,Re-Export,38377.78,4.01
South Africa,2019,Green Tea,Export,1231075.28,282.94
South Africa,2019,Green Tea,Import,2238512.31,476.47
South Africa,2019,Green Tea,Re-Export,27717.86,1.04
South Africa,2020,Black Tea,Export,20629963.5,4852.98
South Africa,2020,Black Tea,Import,37782651,22745.18
South Africa,2020,Green Tea,Export,1231251.38,258.83
South Africa,2020,Green Tea,Import,2232217.25,562.34
South Africa,2020,Green Tea,Re-Export,122.35,0
South Africa,2021,Black Tea,Export,21260553.5,4080.99
South Africa,2021,Black Tea,Import,34946922.5,20660.89
South Africa,2021,Black Tea,Re-Export,52938.63,12
South Africa,2021,Green Tea,Export,1566117.94,374.96
South Africa,2021,Green Tea,Import,2557187.5,837.57
South Africa,2021,Green Tea,Re-Export,933.98,0.24
South Africa,2022,Black Tea,Export,23798164,4938.94
South Africa,2022,Black Tea,Import,34231597.25,19324.42
South Africa,2022,Black Tea,Re-Export,549413.63,129.54
South Africa,2022,Green Tea,Export,2003545.41,450.46
South Africa,2022,Green Tea,Import,2545199.19,744.24
South Africa,2022,Green Tea,Re-Export,15101.69,3.46
Spain,2019,Black Tea,Export,5588270.25,584.03
Spain,2019,Black Tea,Import,20455238,5705.82
Spain,2019,Green Tea,Export,7000734.75,619.06
Spain,2019,Green Tea,Import,21238091.5,4172.93
Spain,2020,Black Tea,Export,4497047.63,377.42
Spain,2020,Black Tea,Import,21094607,3527.81
Spain,2020,Green Tea,Export,6102048.19,468.37
Spain,2020,Green Tea,Import,25545123.5,3332.59
Spain,2021,Black Tea,Export,6763004.5,469.86
Spain,2021,Black Tea,Import,23211517,3652.99
Spain,2021,Black Tea,Re-Export,1813.84,0.15
Spain,2021,Green Tea,Export,6549410.63,858.13
Spain,2021,Green Tea,Import,28578376,3321.66
Spain,2021,Green Tea,Re-Export,258.06,0.02
Spain,2022,Black Tea,Export,6185208.25,237.41
Spain,2022,Black Tea,Import,17373562,2895.82
Spain,2022,Black Tea,Re-Export,711.12,0.1
Spain,2022,Green Tea,Export,7649152.63,859.76
Spain,2022,Green Tea,Import,26317761,3234.2
Sri Lanka,2019,Black Tea,Export,1269796352,284837.26
Sri Lanka,2019,Black Tea,Import,10137793.57,4323.26
Sri Lanka,2019,Green Tea,Export,52786982,4748.68
Sri Lanka,2019,Green Tea,Import,8584811.47,3188.09
Sri Lanka,2019,Green Tea,Re-Export,67.79,0.04
Sri Lanka,2020,Black Tea,Export,1281331072,280676.59
Sri Lanka,2020,Black Tea,Import,9156595.22,4275.25
Sri Lanka,2020,Black Tea,Re-Export,104748808,22076.71
Sri Lanka,2020,Green Tea,Export,48177597,4410.07
Sri Lanka,2020,Green Tea,Import,6368162.32,2524.6
Sri Lanka,2020,Green Tea,Re-Export,2808040.88,283.7
Sri Lanka,2021,Black Tea,Export,1335619776,278398.5
Sri Lanka,2021,Black Tea,Import,11763923.22,4533.79
Sri Lanka,2021,Black Tea,Re-Export,6358.67,1.59
Sri Lanka,2021,Green Tea,Export,56027327,4587.57
Sri Lanka,2021,Green Tea,Import,6507252.32,2150.22
Sri Lanka,2021,Green Tea,Re-Export,1335.2,0.05
Sri Lanka,2022,Black Tea,Export,1252264128,242891.88
Sri Lanka,2022,Black Tea,Import,9652456.85,3771.92
Sri Lanka,2022,Black Tea,Re-Export,10.75,0
Sri Lanka,2022,Green Tea,Export,53344523.25,4223.01
Sri Lanka,2022,Green Tea,Import,6952989.81,2259.06
Sri Lanka,2022,Green Tea,Re-Export,299.19,0.01
State of Palestine,2019,Black Tea,Export,431583.38,32.98
State of Palestine,2019,Black Tea,Import,6578671.88,1086.26
State of Palestine,2019,Green Tea,Export,2395.54,0.24
State of Palestine,2019,Green Tea,Import,313385.4,15.21
State of Palestine,2020,Black Tea,Export,518409.16,51.09
State of Palestine,2020,Black Tea,Import,7873531.13,1343.2
State of Palestine,2020,Green Tea,Export,20072.9,NULL
State of Palestine,2020,Green Tea,Import,255008.57,6.52
State of Palestine,2021,Black Tea,Export,318765,30.52
State of Palestine,2021,Black Tea,Import,7059006.38,1241.76
State of Palestine,2021,Green Tea,Export,9690.87,0.83
State of Palestine,2021,Green Tea,Import,318249.92,23.31
State of Palestine,2022,Black Tea,Export,338375.56,28.2
State of Palestine,2022,Black Tea,Import,7254764.88,1002.92
State of Palestine,2022,Green Tea,Export,2504.3,0.5
State of Palestine,2022,Green Tea,Import,398708.59,33.71
Suriname,2019,Black Tea,Import,760332.69,152.66
Suriname,2019,Green Tea,Import,457274.77,81.89
Suriname,2020,Black Tea,Import,917821.45,161.9
Suriname,2020,Green Tea,Import,352163.86,129.48
Suriname,2021,Black Tea,Import,1096754.59,215.29
Suriname,2021,Green Tea,Export,20355.74,11.15
Suriname,2021,Green Tea,Import,117911.83,31.59
Suriname,2022,Black Tea,Import,1471381.89,226.74
Suriname,2022,Green Tea,Import,124413.27,19.82
Swaziland,2019,Black Tea,Export,204.11,0.13
Swaziland,2019,Black Tea,Import,2545571.75,578.94
Swaziland,2019,Green Tea,Export,46.65,0.01
Swaziland,2019,Green Tea,Import,252221.78,79.45
Swaziland,2020,Black Tea,Export,569.58,0.08
Swaziland,2020,Black Tea,Import,2652375.41,586.37
Swaziland,2020,Green Tea,Export,140.69,0.03
Swaziland,2020,Green Tea,Import,181231.07,70.86
Swaziland,2021,Black Tea,Export,129.56,0.03
Swaziland,2021,Black Tea,Import,2818430.81,542.5
Swaziland,2021,Green Tea,Export,548.16,0.94
Swaziland,2021,Green Tea,Import,376951.95,52.38
Swaziland,2022,Black Tea,Export,210.52,0.07
Swaziland,2022,Black Tea,Import,2598423.56,561.22
Swaziland,2022,Green Tea,Export,61.35,0.02
Swaziland,2022,Green Tea,Import,96463.41,43.68
Sweden,2019,Black Tea,Export,4763622.25,344.32
Sweden,2019,Black Tea,Import,28529081.75,2761.35
Sweden,2019,Green Tea,Export,2075415.16,116.17
Sweden,2019,Green Tea,Import,6928587.88,439.71
Sweden,2020,Black Tea,Export,3760786.31,269
Sweden,2020,Black Tea,Import,26563172,2676.07
Sweden,2020,Green Tea,Export,1430679.61,81.25
Sweden,2020,Green Tea,Import,7101608.31,433.54
Sweden,2021,Black Tea,Export,3972451.88,296.15
Sweden,2021,Black Tea,Import,25006160.25,2558.99
Sweden,2021,Green Tea,Export,1701030.31,86.14
Sweden,2021,Green Tea,Import,7076491.13,507.91
Sweden,2022,Black Tea,Export,7105518.41,488.76
Sweden,2022,Black Tea,Import,34348266,3335.34
Sweden,2022,Green Tea,Export,1867068.47,129.39
Sweden,2022,Green Tea,Import,6222210.38,433.69
Switzerland,2019,Black Tea,Export,22167549.5,5351.5
Switzerland,2019,Black Tea,Import,26603939,1017.35
Switzerland,2019,Green Tea,Export,4982455.62,85.01
Switzerland,2019,Green Tea,Import,10031912.25,NULL
Switzerland,2020,Black Tea,Export,25604620,5829.68
Switzerland,2020,Black Tea,Import,27821890,6622.1
Switzerland,2020,Green Tea,Export,5586622.78,79.76
Switzerland,2020,Green Tea,Import,11139164.25,284.8
Switzerland,2021,Black Tea,Export,26532428.75,6239.78
Switzerland,2021,Black Tea,Import,28948059,7798.66
Switzerland,2021,Green Tea,Export,3290692.72,54.19
Switzerland,2021,Green Tea,Import,11389244.5,540.14
Switzerland,2022,Black Tea,Export,23755977.75,6027.55
Switzerland,2022,Black Tea,Import,26825336,7202.11
Switzerland,2022,Green Tea,Export,2430192.28,48.46
Switzerland,2022,Green Tea,Import,9693946.5,422.11
Tajikistan,2019,Black Tea,Export,15296,38.99
Tajikistan,2019,Black Tea,Import,4045473,2806.36
Tajikistan,2019,Green Tea,Export,4831,1.58
Tajikistan,2019,Green Tea,Import,3046368,2601.62
Tajikistan,2020,Black Tea,Export,24654,24.57
Tajikistan,2020,Black Tea,Import,4682804,3428.45
Tajikistan,2020,Green Tea,Import,2741297,2604.82
Tajikistan,2021,Black Tea,Import,4043178,3282.65
Tajikistan,2021,Green Tea,Import,2536434,2318.46
Tajikistan,2022,Black Tea,Export,57645,70.35
Tajikistan,2022,Black Tea,Import,3730318,2384.02
Tajikistan,2022,Green Tea,Export,1877,1.8
Tajikistan,2022,Green Tea,Import,3577534,3309.91
Tanzania,2019,Black Tea,Export,45670718.5,31632.08
Tanzania,2019,Black Tea,Import,402789.05,85.71
Tanzania,2019,Black Tea,Re-Export,113.84,0.02
Tanzania,2019,Green Tea,Export,44641.67,23.4
Tanzania,2019,Green Tea,Import,36047.8,24.02
Tanzania,2020,Black Tea,Export,32412980.63,24094.92
Tanzania,2020,Black Tea,Import,421373.48,113.23
Tanzania,2020,Green Tea,Export,8458.89,0.65
Tanzania,2020,Green Tea,Import,47725.64,24.86
Tanzania,2021,Black Tea,Export,32871316.5,24236.69
Tanzania,2021,Black Tea,Import,441734,103.46
Tanzania,2021,Green Tea,Export,9198.8,2.18
Tanzania,2021,Green Tea,Import,27918,24.29
Tanzania,2022,Black Tea,Export,29947931.5,20736.43
Tanzania,2022,Black Tea,Import,599042.53,203.22
Tanzania,2022,Green Tea,Export,72440.27,30.49
Tanzania,2022,Green Tea,Import,42554.45,21.4
Thailand,2019,Black Tea,Export,9627726,2256.24
Thailand,2019,Black Tea,Import,13250777.5,9285.01
Thailand,2019,Green Tea,Export,9547391.25,1148.04
Thailand,2019,Green Tea,Import,8836275.25,5051.72
Thailand,2019,Green Tea,Re-Export,59519.1,90.24
Thailand,2020,Black Tea,Export,6732874.25,1385.5
Thailand,2020,Black Tea,Import,8712214.88,6403.07
Thailand,2020,Green Tea,Export,17120527.88,1467.29
Thailand,2020,Green Tea,Import,17298610.5,4373.45
Thailand,2020,Green Tea,Re-Export,132496.16,180.48
Thailand,2021,Black Tea,Export,9844953,1999.61
Thailand,2021,Black Tea,Import,8610290.13,7837.05
Thailand,2021,Black Tea,Re-Export,628.75,0.15
Thailand,2021,Green Tea,Export,15066531.25,1487.22
Thailand,2021,Green Tea,Import,14468487,3978.26
Thailand,2021,Green Tea,Re-Export,27776.01,4.96
Thailand,2022,Black Tea,Export,11453470,1190.15
Thailand,2022,Black Tea,Import,12498016.75,9463.76
Thailand,2022,Black Tea,Re-Export,15368.34,0.13
Thailand,2022,Green Tea,Export,9113907,490.49
Thailand,2022,Green Tea,Import,10315245.5,4715.6
Thailand,2022,Green Tea,Re-Export,7839.18,0.06
Timor-Leste,2019,Black Tea,Import,359877.25,58.36
Timor-Leste,2019,Green Tea,Export,8753.8,0.13
Timor-Leste,2019,Green Tea,Import,85195.98,74.73
Timor-Leste,2020,Black Tea,Import,163173.88,41.25
Timor-Leste,2020,Green Tea,Export,4482.22,0.2
Timor-Leste,2020,Green Tea,Import,80987.57,54.09
Timor-Leste,2021,Black Tea,Import,117770.64,42.24
Timor-Leste,2021,Green Tea,Export,9982.65,0.23
Timor-Leste,2021,Green Tea,Import,259607.85,74.51
Timor-Leste,2022,Black Tea,Import,162779.02,36.29
Timor-Leste,2022,Green Tea,Export,6307.79,0.11
Timor-Leste,2022,Green Tea,Import,150314.39,39.27
Togo,2019,Black Tea,Export,131606.98,13.13
Togo,2019,Black Tea,Import,698422.47,365.57
Togo,2019,Black Tea,Re-Export,131606.98,13.13
Togo,2019,Green Tea,Export,26454.47,77
Togo,2019,Green Tea,Import,409720.72,289.81
Togo,2020,Black Tea,Export,152344.95,16.3
Togo,2020,Black Tea,Import,280745.69,122.15
Togo,2020,Black Tea,Re-Export,152344.95,16.3
Togo,2020,Green Tea,Export,7418.53,35.03
Togo,2020,Green Tea,Import,258191.52,239.65
Togo,2021,Black Tea,Export,148283.78,11.35
Togo,2021,Black Tea,Import,358117.22,99.16
Togo,2021,Black Tea,Re-Export,148283.78,11.35
Togo,2021,Green Tea,Export,9215.12,0.6
Togo,2021,Green Tea,Import,312183.38,291.16
Togo,2021,Green Tea,Re-Export,9215.12,0.6
Togo,2022,Black Tea,Export,258624.7,1057.04
Togo,2022,Black Tea,Import,320047.84,84.52
Togo,2022,Black Tea,Re-Export,105997.95,13.2
Togo,2022,Green Tea,Export,233.74,0.07
Togo,2022,Green Tea,Import,205884.62,NULL
Trinidad and Tobago,2019,Black Tea,Export,1061641.84,52.08
Trinidad and Tobago,2019,Black Tea,Import,2239542.56,373.45
Trinidad and Tobago,2019,Black Tea,Re-Export,1053545.84,50.95
Trinidad and Tobago,2019,Green Tea,Export,37956.44,4.7
Trinidad and Tobago,2019,Green Tea,Import,535186.31,76.29
Trinidad and Tobago,2019,Green Tea,Re-Export,31989.53,3.99
Trinidad and Tobago,2020,Black Tea,Export,570796.2,137.9
Trinidad and Tobago,2020,Black Tea,Import,1386362.77,242.14
Trinidad and Tobago,2020,Black Tea,Re-Export,563733.93,136.26
Trinidad and Tobago,2020,Green Tea,Export,389844.24,59.17
Trinidad and Tobago,2020,Green Tea,Import,700394.28,100.18
Trinidad and Tobago,2020,Green Tea,Re-Export,387219.01,58.53
Trinidad and Tobago,2021,Black Tea,Export,658686.51,49.76
Trinidad and Tobago,2021,Black Tea,Import,1575608.75,279.48
Trinidad and Tobago,2021,Black Tea,Re-Export,653622.41,48.9
Trinidad and Tobago,2021,Green Tea,Export,10832.09,1.3
Trinidad and Tobago,2021,Green Tea,Import,894572.43,120.06
Trinidad and Tobago,2021,Green Tea,Re-Export,9487.57,0.93
Trinidad and Tobago,2022,Black Tea,Export,2850.69,0.37
Trinidad and Tobago,2022,Black Tea,Import,2312431.39,294.03
Trinidad and Tobago,2022,Green Tea,Export,568.55,0.25
Trinidad and Tobago,2022,Green Tea,Import,774222.31,96.09
Tunisia,2019,Black Tea,Export,1446.68,0.1
Tunisia,2019,Black Tea,Import,9307153.01,5147.34
Tunisia,2019,Green Tea,Export,4996.99,0.23
Tunisia,2019,Green Tea,Import,3461837.09,2927.2
Tunisia,2020,Black Tea,Export,596.47,0.01
Tunisia,2020,Black Tea,Import,9284850.97,4279.34
Tunisia,2020,Green Tea,Export,6388.84,0.23
Tunisia,2020,Green Tea,Import,3791932.34,3166.64
Tunisia,2021,Black Tea,Export,968.66,0.03
Tunisia,2021,Black Tea,Import,10329245.91,5320.15
Tunisia,2021,Green Tea,Export,3429.13,0.08
Tunisia,2021,Green Tea,Import,3462829.74,2406.7
Tunisia,2022,Black Tea,Export,505.56,0.06
Tunisia,2022,Black Tea,Import,7998383.99,3694.22
Tunisia,2022,Green Tea,Export,10635.31,0.92
Tunisia,2022,Green Tea,Import,4985291.6,2683.65
Türkiye,2019,Black Tea,Export,14906076,4261.81
Türkiye,2019,Black Tea,Import,40181482,19335.55
Türkiye,2019,Green Tea,Export,1204234,101.98
Türkiye,2019,Green Tea,Import,672376,182.42
Türkiye,2020,Black Tea,Export,16558350,4747.05
Türkiye,2020,Black Tea,Import,43201950,21454.5
Türkiye,2020,Green Tea,Export,1276369,172.97
Türkiye,2020,Green Tea,Import,1164167,421.52
Türkiye,2021,Black Tea,Export,19649601,5627.3
Türkiye,2021,Black Tea,Import,40380680,19580.98
Türkiye,2021,Green Tea,Export,2073200,194.08
Türkiye,2021,Green Tea,Import,1150518,289.58
Türkiye,2022,Black Tea,Export,22486380,6413.44
Türkiye,2022,Black Tea,Import,23136518,10764.47
Türkiye,2022,Green Tea,Export,2264516,168.75
Türkiye,2022,Green Tea,Import,681127,65.57
Uganda,2019,Black Tea,Export,76960582,68403.05
Uganda,2019,Black Tea,Import,411202.58,76.39
Uganda,2019,Green Tea,Export,996740.9,692.11
Uganda,2019,Green Tea,Import,123101.2,44.06
Uganda,2020,Black Tea,Export,78043422,71968.7
Uganda,2020,Black Tea,Import,318947,58.88
Uganda,2020,Green Tea,Export,629069,485.77
Uganda,2020,Green Tea,Import,74459,25.85
Uganda,2021,Black Tea,Export,83614624,76179.37
Uganda,2021,Black Tea,Import,362212.04,66.01
Uganda,2021,Green Tea,Export,1343831.14,924.72
Uganda,2021,Green Tea,Import,77134.29,21.92
Uganda,2022,Black Tea,Export,87736596,75550.18
Uganda,2022,Black Tea,Import,416742.08,101.87
Uganda,2022,Green Tea,Export,694908.5,473.4
Uganda,2022,Green Tea,Import,119793.2,21.49
Ukraine,2019,Black Tea,Export,3880218.56,542.61
Ukraine,2019,Black Tea,Import,47668629,13433.1
Ukraine,2019,Green Tea,Export,1081837.77,132.31
Ukraine,2019,Green Tea,Import,9665840.25,2557.67
Ukraine,2020,Black Tea,Export,4001358.88,568.88
Ukraine,2020,Black Tea,Import,50487366,14530.05
Ukraine,2020,Green Tea,Export,1223833.48,168.42
Ukraine,2020,Green Tea,Import,9956963.5,2705.26
Ukraine,2021,Black Tea,Export,4349187.44,590.26
Ukraine,2021,Black Tea,Import,45983800,13526.46
Ukraine,2021,Green Tea,Export,1537217.42,194.71
Ukraine,2021,Green Tea,Import,10543910,2586.45
Ukraine,2022,Black Tea,Export,3002702.81,341.07
Ukraine,2022,Black Tea,Import,41926428,10616.05
Ukraine,2022,Green Tea,Export,1061170.91,128.87
Ukraine,2022,Green Tea,Import,8054299.5,1791.3
United Arab Emirates,2019,Black Tea,Export,275112504,62215.78
United Arab Emirates,2019,Black Tea,Import,195931120,70393.84
United Arab Emirates,2019,Black Tea,Re-Export,75648916,23316.82
United Arab Emirates,2019,Green Tea,Export,20344194.38,3583.15
United Arab Emirates,2019,Green Tea,Import,14660866,3303.68
United Arab Emirates,2019,Green Tea,Re-Export,3864545.5,843.26
United Arab Emirates,2020,Black Tea,Export,286997412,53594.9
United Arab Emirates,2020,Black Tea,Import,179231494,6970.14
United Arab Emirates,2020,Black Tea,Re-Export,32963726,11043.85
United Arab Emirates,2020,Green Tea,Export,28660930,4128.67
United Arab Emirates,2020,Green Tea,Import,15199375,3953.49
United Arab Emirates,2020,Green Tea,Re-Export,6801274.44,1466.63
United Arab Emirates,2021,Black Tea,Export,306192860,55085.25
United Arab Emirates,2021,Black Tea,Import,168673904,63527.06
United Arab Emirates,2021,Black Tea,Re-Export,30679766,9145.25
United Arab Emirates,2021,Green Tea,Export,31838687.5,4424.76
United Arab Emirates,2021,Green Tea,Import,18900261,4735.93
United Arab Emirates,2021,Green Tea,Re-Export,4656989.13,1270.85
United Arab Emirates,2022,Black Tea,Export,404571064,71149.45
United Arab Emirates,2022,Black Tea,Import,239723320,83203.64
United Arab Emirates,2022,Black Tea,Re-Export,62369216,16974.21
United Arab Emirates,2022,Green Tea,Export,34844056,5792.07
United Arab Emirates,2022,Green Tea,Import,21079445,5627.38
United Arab Emirates,2022,Green Tea,Re-Export,6886228.88,2520.81
United Kingdom,2019,Black Tea,Export,110437364,17438.53
United Kingdom,2019,Black Tea,Import,327309280,6269.71
United Kingdom,2019,Green Tea,Export,27853773.5,2099.57
United Kingdom,2019,Green Tea,Import,28792637,4031.83
United Kingdom,2020,Black Tea,Export,110444449,17434.31
United Kingdom,2020,Black Tea,Import,321175076,125059.94
United Kingdom,2020,Green Tea,Export,25902842.5,1653.11
United Kingdom,2020,Green Tea,Import,28587897,4804.77
United Kingdom,2021,Black Tea,Export,103876137,2271.78
United Kingdom,2021,Black Tea,Import,280310776,104554.65
United Kingdom,2021,Green Tea,Export,31856350,417.04
United Kingdom,2021,Green Tea,Import,27128710,3682.72
United Kingdom,2022,Black Tea,Export,98186912,15529.19
United Kingdom,2022,Black Tea,Import,324980932,8614.1
United Kingdom,2022,Black Tea,Re-Export,44344.79,0.14
United Kingdom,2022,Green Tea,Export,25137737.5,1465.94
